id,date,description,normalized_description,amount,merchant,category,subcategory,account,account_type,source_file,needs_review,notes,created_at,updated_at
703f64fd019a9c0f6c5db379637fa12a3519f7b65c583343dfda0d217499ad5e,2026-01-22,POS Purchase Wal-Mart #5040 Carnegie PA,Wal-Mart Carnegie,-95.30,Walmart,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
c2e0331e56a1568cea24b2805c95d9c7fdbe75a409eb02c64c8077fc51316934,2026-01-22,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
c6d4253d16af8aa034da023626cf97f0f5631d0ad867fa264d8f866e658e7129,2026-01-21,2300 Debit Card Purchase Sheetz Ecommerce,Sheetz Ecommerce,-19.08,Sheetz Ecommerce,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
5eae3c1f4038227b3b7ff4ad58b7260028b87139465cfece84314829df41662a,2026-01-21,"4488 Debit Card Purchase Sheetz 0706 totaling $1,059.27. Circlevil","Sheetz 0706 Totaling $1,059.27. Circlevil",-7.44,Sheetz 0706,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
aba21095a9f315f23115510fa48caa917d1ee8da1543ac6657f18f9193724e0f,2026-01-21,4488 Debit Card Purchase Sheetz 2706 Circlevil,Sheetz 2706 Circlevil,-29.05,Sheetz 2706,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
1435ae34c9afa18d411b192a7e289fb0339a8b2b407edf16501fb465aacf024c,2026-01-21,Web Pmt- Internet Cclc 043000096804494,Web Pmt- Internet Cclc 043000096804494,-120.00,Web Pmt-,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
c2c3cd9b92dafd74be61671d119083ad9b97b5ec85f69e264beb84e6168de952,2026-01-20,HOLIDAY INN HTSPT   PORTSMOUTH          OH,Holiday Inn Htspt,-166.88,Holiday Inn,Travel,Hotels,American Express,credit_card,american express.csv,true,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
1bcf1fd3794a0de0a72ef8b45e844799421faf5364a9c31862c39f770a2b5298,2026-01-16,MOBILE PAYMENT - THANK YOU,Mobile Payment - Thank You,594.09,Mobile Payment,Payments,Credit Card,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T20:48:20Z
fbe68d102fdd68ffbed84e499302ffb57b6bb4da62a3b660416231848ee54bdc,2026-01-15,YOUR CASH REWARD/REFUND IS,Your Cash Reward/Refund,208.56,Your Cash,Income,Refund,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
c00baa4b1f21427fa43e27bc0ed497de3818993159ff8f07925366a90208c4b4,2026-01-14,$120 Disney Streaming Credit,$120 Disney Streaming Credit,10.0,$120 Disney,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
d2836f3482c7d18331d54d0e732bfa4438135ba0c1bd766400f41482d84a9e7d,2026-01-14,DISNEYPLUS          888-905-7888        CA,Disneyplus,-20.32,Disney+,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
47ef95bfb2d82a569017dbbec32d692f3eeae94a8cf1848656e6e692ac4bdd12,2026-01-13,APPLE.COM/BILL      INTERNET CHARGE     CA,Apple.Com/Bill,-16.04,Apple,Subscriptions,Software,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
2df958349ac14714dee95ac0456c0c49407914f5ec2995861fc6ee298425924a,2026-01-12,SPOTIFY P3E510E22B 6NEW YORK            NY,Spotify P3E510E22B 6New York,-21.39,Spotify,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
14bed754b20bffa46875d7e6aa401894e68dc940cad67673892089d537fed6c5,2026-01-08,GAMEDAY MEN S HEALTHWEXFORD             PA,Gameday Men S Healthwexford,-226.66,Gameday Men,Health,Medical,American Express,credit_card,american express.csv,true,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
d2bc4bd11c8ea757acd65d4fdaac939e00d780998c7a78fc782a4aad7dbbd011,2026-01-06,CHEWY.COM           FORT LAUDERDALE     FL,Chewy.Com,-81.3,Chewy,Shopping,General Merchandise,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
4d1216771c0c60a8e1e9bb68af059f8cb21c9b916d86ea91f358026a5943feb8,2026-01-04,APPLE.COM/BILL      INTERNET CHARGE     CA,Apple.Com/Bill,-9.99,Apple,Subscriptions,Software,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
55d985defe8c48c8dfaaea44dcc0c95fd7ca1ee0b06f0fd8c704aad539f8d43a,2026-01-03,NETFLIX.COM         866-579-7172        CA,Netflix.Com,-8.55,Netflix,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
52100fc91ff0db32a3d70b9dc16e03fe7ccd041b290e74f6e433c2f02d68c7d0,2026-01-01,AUTOPAY PAYMENT - THANK YOU,Autopay Payment - Thank You,593.27,Autopay Payment,Payments,Credit Card,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T20:48:20Z
